"","gene_name","tissue type (LS/NL/HC)","individual","SCORAD","EASI","quarter","anatomic region","gender","unexplained"
"541","H1-1",0,0.128519595461635,0.00928103524331648,0.00982026879398783,0,8.77374105963577e-11,0,0.852379100413324
"542","H3C3",0.0438102794457818,0,0.0199701568313846,0.0109783887009959,0,0,0,0.925241175021838
"543","H2BC9",0.0274702481950525,0.105929797445643,0.0366399739073314,0.00453232199071229,1.73166441894039e-09,0.0592047872248377,0,0.766222869504759
"544","H2BC11",0,0.0560476269502445,0.00850291754277616,0.00523904956318104,0,0,0,0.930210405943798
"545","H2AC11",0.0413153929831134,0,0.0235299937333451,7.22295660963298e-06,0.00968293043878206,0,0,0.92546445988815
"546","ZNF391",0.534303491670567,0.0361255930410951,0.0193961793043638,0.000521920780712488,5.41862899328032e-11,1.19794572940452e-10,1.5553909043514e-09,0.40965281347389
"547","H3C10",0,0.0333358096307051,0.00510299228760823,0.00218246370077807,0.00155243671775425,2.3504802663974e-10,0,0.957826297428106
"548","TRIM10",0.243409747036157,0.265056834562795,0.0040794639085426,0.00405443351330739,0,6.74979461252987e-10,1.57139388163979e-10,0.483399520147079
"549","TRIM15",0.0745472678887823,0.355198952896769,0.00294060150625836,0.00689477010105119,0,6.92865174901657e-10,9.55206994004867e-10,0.560418405959067
"550","MICB",0.18266333706343,0.154933552868376,0.0327132618519256,0.00350540090727898,0,1.78903444184503e-09,0,0.626184445519955
"551","LTA",0.202667195966953,0.0157391648194433,0.00286840386258661,0.00596604438134425,0,0.0638378517001682,1.73350588497046e-08,0.708921321934446
"552","NCR3",0.0493641010465534,0.165061393681929,0.00169270768618042,0.000545930915845621,0,0.0304173287677839,0,0.752918537901708
"553","SAPCD1",0.591270743847544,0.0450158039181544,0.0319399964703252,7.74780096188488e-05,0.000217253613051654,0.050768363199909,0.0316975863226762,0.249012774618721
"554","C2",0.116327842790194,0.200699712338595,0.0181681962466486,0.000840742290928631,0.017489358562743,0,1.89195161408475e-09,0.64647414587894
"555","CFB",0.24808197697957,0.0331169124652905,0.000164602712741895,0.00127697469860524,0.0129958116227843,0.158540944247112,0,0.545822777273896
"556","HLA-DRB6",0.0165185590929022,0.75591669408439,0.000195519651403409,0.0014364905120687,0,0.0179135425594653,0,0.20801919409977
"557","PPARD",0.0247302960235187,0.528998468539868,0.00791808936982832,0.006134661498481,0.0403464086088088,0,0.0443106684453348,0.34756140751416
"558","TULP1",0.420667873669123,1.44485817606316e-09,0.0330095229001569,0.000618300269294913,0.0125113696444541,0,0,0.533192932072112
"559","ETV7",0.529767998514618,0.104222313851313,0.00522170651585781,0.0042019994355416,0.0013321271690649,0.0240470078163489,0,0.331206846697256
"560","FGD2",0.318169177699753,0.196517849266995,0.000349475791276999,0.0105825606728188,0.0224235479655208,0,0.0369692397598856,0.41498814884375
"561","TREML1",0.344325442243571,0.0124433825944671,0.00153176208321188,0.00812727264791602,0.00838323426784155,0,0,0.625188906162992
"562","TREM2",0.239925625568942,0.10997323751221,0.00991308276763557,0.0085649611420449,0.00505036233115302,0.0636895787347303,1.12296679422994e-06,0.56288202897649
"563","TREM1",0.108678537704882,0.0885266765164616,0.0197028670235235,0.00245986606385434,0.0246252255175854,0,0.00989752509766439,0.746109302076029
"564","MDFI",0.316608863891318,0.145065947031013,0.0730175866686954,0.0089530926461621,0,0,0.0449256700684918,0.41142883969432
"565","DLK2",0.495272659387148,0,0.0190356257222509,0.00039997346659739,0,0.0100965873173334,0.0687854306210725,0.406409723485597
"566","VEGFA",0.0450184793457593,0.10646727708063,0.0251799163188217,0.00716464563115778,0.0344946487076758,0,0.0616092033080727,0.720065829607882
"567","CAPN11",0.433591226906739,0,0.0251336350233878,0.00521335275279472,0,0,5.43242133488347e-09,0.536061779884657
"568","CYP39A1",0.53310491210598,0.0570113115553717,0.00980235869440025,0.00343757876219023,0,0,0,0.396643838882058
"569","SLC25A27",0.415079596630591,0.229361891222201,0.0454313872762852,0.00560571468910442,0.00709798291954306,0,3.11850063069428e-09,0.297423424143774
"570","TNFRSF21",0.33490208854459,5.57399410421106e-11,0.0268592603895493,8.52012036559287e-05,0.0192875421145578,0.0686528884650468,0.0216544742003534,0.528558545026507
"571","CRISP3",0.219824042539858,0.0666225557755666,0.030226289481855,0.000596038898569029,0.0275851683059422,0,0.0188827351340249,0.636263169864184
"572","GSTA3",0.191590239238427,0.207656885120257,0.0523543336131657,0.0187672122963157,0.0214546009009591,0.115401178783294,2.05877961225119e-09,0.392775547988802
"573","GUSBP4",0.255996253427209,0.0936103374213964,0.0749251863732903,0.000511794101907909,0.0201004909174176,0,0.00617684549211556,0.548679092266663
"574","CGAS",0.328286789162584,0.0340390826867615,0.0400528839256527,1.89444576982145e-07,1.39230914795811e-09,6.41917138599047e-10,0.043285158799368,0.55433589394683
"575","LINC01621",0.110094533843928,0.133123970867537,0.00922187898209603,0.000103800148326386,0.0206500621148027,0.19149831271169,0,0.53530744133162
"576","TTK",0.0183809556999172,0,0.0281147066710689,0.00199912635845701,0.0177896943024325,0.192832781693148,2.12280221574605e-09,0.740882733152174
"577","TPBG",0.34734155864052,0,0.019355708583982,0.00952454626270782,0,0,0,0.62377818651279
"578","PRSS35",0.0629605904229716,0.0230537897255867,0.0169825615675866,9.37008964356078e-05,0,0.0238076626305788,0.00912789630208637,0.863973798454754
"579","SNORA73",0.290583652860132,0.051758662782323,0.0653357015333316,0.00160438326930597,0.0320662391139531,4.99084422324644e-09,1.45660839110117e-09,0.558651353993502
"580","CD24",0.222497723375746,0.222718314108481,3.01542346766886e-05,0.00111773892709564,0.008119910332431,0.119806515700326,0,0.425709643321244
"581","BEND3",0,0.0466228061736338,0.00169718471122193,0.0127552103770985,0,0.0625549602050274,0,0.876369838533018
"582","LINC02527",0.378404620103485,4.05996370312372e-10,0.012711857951514,0.00040289728914144,0.01022414422751,0.179395393923412,0.0172571198573689,0.401603966241572
"583","LINC02518",0.286924542520357,0.0197484651493382,0.0844826457827996,0.000625322728000827,0,0.0493325038176524,1.16151199744014e-09,0.55888651884034
"584","CALHM6",0.0164701498827531,0.0711713755188493,1.88546978349737e-05,0.000558991096993352,0.00228391328635201,0,0,0.909496715517217
"585","PKIB",0.509286578228009,0.019922097694136,0.0219022524922648,0.00237182487714675,4.89394500926541e-09,7.0212744049855e-10,0,0.446517241112371
"586","FABP7",0.295294709583994,0.130321303704152,0.0432323437989651,0.00559600372372427,1.17855163306526e-07,0,7.37471987459952e-11,0.525555521260254
"587","TRDN",0.192445956644942,0.156279593277175,0.056288698791182,0.000228640655583816,0,0,0.029212870005676,0.565544240625441
"588","CENPW",0,0.0235857109260155,0.014045377935518,0.00989294691195784,0,0,0,0.952475964226509
"589","THEMIS",0.08538595879627,0.00312062342582916,0.00688377942068624,9.67244797665498e-05,0,0,0,0.904512913877448
"590","MOXD1",0.065789768596553,0.0716200963645844,0.00673311709330475,0.0101825927534338,0,0,0.0185927536948767,0.827081671497247
"591","VNN2",2.35712117614258e-10,0.0373337838089549,7.73848749716524e-05,0.028996334693779,0,0,0,0.933592496386582
"592","SGK1",0.240741394573023,0.130632497326964,0.0279478140945791,0.0183279814074453,0,0,0,0.582350312597989
"593","LINC01010",0.175836234704061,0.0863192097065991,0.0222985845850494,0.00610127698153109,0.0217570089057317,0,9.59308546489429e-10,0.687687684157719
"594","CT69",0.427397551400192,0.0690302630475866,0.0153953328807459,0.000897902250701137,0.00326174458107968,0.0307193349670844,0.0709499282380218,0.382347942634588
"595","MTFR2",0.0248786518275303,0.00453938091525154,0.00611764120674254,0.00739557386758891,0.0171739641707236,0,0,0.939894788012163
"596","NHEG1",0.537955550408161,0,0.0160055545520905,0.00897651334285264,0,0,0,0.437062381696896
"597","IL22RA2",0.0375870365622641,0.261727209117819,0.0313678972032624,0.0222369180787462,0,0,0,0.647080939037908
"598","HYMAI",0.267255076497477,2.23765534481511e-08,0.0674337654007171,0.000197301252935976,8.30907121307528e-10,0,0.0342081832813468,0.630905650360062
"599","ADGB",0.175820961268296,0.0507192054224903,0.0302568622876379,0.00893959986335532,0,0,3.13022520938408e-10,0.734263370845198
"600","RAET1G",0.186728079660828,0.217041197332324,0.0140305191736168,0.000682236090836924,0.00869913927950179,1.74230096827351e-09,1.37003834688642e-08,0.572818813020208
"601","ULBP2",0.332636470529092,0.172943185218997,0.0343586259481049,0.000887366553912763,0,0,1.803065012021e-09,0.459174349946829
"602","SYNE1",0.585205396342024,0.0306731494869032,0.0350792233476675,0.00105716670419799,0,0,0,0.347985064119207
"603","TAGAP",0,0.0420877692372697,0.0194400077496759,0.00764146116413802,0,0,0,0.930830761848916
"604","SOD2",0.154177846809194,0,0.00110356625566744,0.000525650438790986,0.0325168037117265,0.00485473659765575,0,0.806821396186965
"605","PNLDC1",0.00322762953852642,0.100146204058329,0.00484695174556918,0.000857564565506635,0.0366527548446611,0.0386268860923202,0.131954827958868,0.68368718119622
"606","PACRG",0.359878453831476,0.167967892638561,0.0138841382407067,0.000309083961161406,0.00101800517449487,0.0824696490672609,4.58609362624075e-10,0.374472776627729
"607","PDE10A",0.247838443830986,0.0160022337261018,0.0117430605389995,0.00122717359566136,0,0,0.0307161637248553,0.692472924583396
"608","DACT2",0.363140921292715,1.29469310010208e-09,0.0325828046542018,3.77398055289558e-05,0.0213556706133479,0.00502541144408225,0.0720511296099736,0.505806321285457
"609","CYP2W1",0.649347819481692,0.117691826372679,0.0144909182654958,0.00397464959179831,2.92575230952188e-10,0,0,0.21449478599576
"610","LFNG",0.493580581051982,7.68167459658869e-05,0.000174244858897919,0.0122458721086227,0.0107838972698596,2.07033661479324e-09,1.2966617499363e-09,0.483138584597673
"611","CARD11",0.193295368253553,0,0.00336919882159898,0.000370303569991586,0.0233420828309002,2.25531995909933e-10,0.0765515320537783,0.703071514244646
"612","FSCN1",0.221153553971245,0.127113270093598,0.0281111294840114,0.00147740118938756,0.0138910269562553,0.103453851253211,0,0.504799767052291
"613","SCIN",0.495646051606132,0.162987618340333,0.029735509395048,0.00364936314905243,0,0,3.27650083786826e-11,0.307981457476669
"614","AGR3",0.574218884176255,0,0.00598524331042723,0.0108152244354795,0.0633331493071545,0,0.0265980024460403,0.319049496324644
"615","LINC02889",0,0.00910010724669674,0.0149599107959467,0.0158386249009679,0,3.45232011698748e-10,0,0.960101356711157
"616","SP8",0.46379063945311,0,0.0467795515660815,0.0207147535264185,0,0.0092444100331073,0,0.459470645421283
"617","DNAH11",0.414640208999678,0.074562226328719,0.00681304950304093,0.00183424681106721,0.0332908226071786,0.00562033256566814,0.0422634878390486,0.420975625345599
"618","STEAP1B",0.111198971671889,0.181662526836798,0.0031383823836945,0.00270973475333669,0.0241629894765511,0,0,0.677127394877731
"619","SNHG26",0.00762031649494493,0.496585523492279,0.00239647499470543,0.00625990432894093,0,0.0145658702143397,0,0.47257191047479
"620","STK31",0.302342205147015,0.00724168544058166,0.02915526010191,0.00614314695875575,0,0,0.0735997636770146,0.581517938674723
"621","GSDME",0.1747258068122,0.180864201811647,0.0303900521141273,1.29731306617303e-05,0.0633791734986351,0,0,0.550627792632728
"622","SNX10",0.254268001222382,0.00264345969137283,0.00128479108619617,0.000112300278428676,1.71242832847911e-10,0.0528954955614313,0,0.688795951988946
"623","HOXA2",0.0774468613677309,0.0620425105938672,0.00159610189084832,0.000308911527667005,0,0.0334017776171033,0.0427823738076084,0.782421463195175
"624","HOXA5",0.0568641655021979,0.0254255800892281,0.0303867109766816,0.00122842642127481,0.0133458424718871,0.273010566711633,0.0106598004610455,0.589078907366052
"625","GGCT",0,0.0571948246507454,0.000285694307356947,0.000289010674219159,0.00153092153618304,0,0,0.940699548831495
"626","AOAH",0.181202925652651,0.0613794486025689,0.0113199400050499,0.00693264499864734,0,0.0152971607575888,0.00857840565479042,0.715289474328704
"627","SUGCT",0.104204012989445,0,0.038327300654054,0.00356517039974037,0.0355135124149565,0.0511862933237729,0.00468488714392862,0.762518823074102
"628","CAMK2B",0.338658422072223,0.100386637593589,0.0646838884713582,0.0143511579099898,0.0066941572659097,1.4079425028626e-10,0,0.475225736546136
"629","MYO1G",0.101107683435674,0.085277231630126,0.0119948788149826,0.00121793924513913,0,3.05739389304972e-09,1.50122486577537e-09,0.800402262315459
"630","C7orf57",0.144574543363076,8.35050957210804e-10,0.0182822797033055,0.00214272250011224,0,0.0505069286353624,9.41248905365658e-11,0.784493524868968
"631","UPP1",0.245822429950358,0.191558013038568,0.0055914749501626,0.00157213737089644,0,0,0,0.555455944690015
"632","NUPR2",0.391367256207379,0.0130475793874345,0.0553453724582651,0.000781426587713333,0,0,0,0.539458365359208
"633","LINC02848",0.254460897188159,0.120035740225108,0.0215623631296748,2.65874690144676e-05,0.0118671325581411,1.76519939892726e-08,0,0.592047261777908
"634","ZNF727",0.251479865462979,0.226593062787281,0.000767388675423148,0.000292197163669715,0.0074584957402689,0.122238848536104,8.91907816517673e-09,0.391170132715195
"635","EEF1DP4",0.289744183949901,0.0555106082333334,0.0221577797410542,0.00384670371850948,0.00525072133150355,0.161901600833731,0.0365456496330438,0.425042752558924
"636","NCF1B",0,0.0176000044398423,3.4691363982572e-05,0.040561726103953,0,0.00818459286887902,0,0.933618985223343
"637","CLDN3",0.310632897274116,0.0302519202282993,0.0163136451693474,0.0123458137836028,7.62370341089538e-11,0,0.010408502334338,0.62004722113406
"638","LAT2",0.299638529119988,0.0364632053789189,0.00389928713656363,0.00252891175113584,0.0399109327109816,0,7.15018183814647e-11,0.61755913383091
"639","NCF1",0.132023838851469,0.104375085844543,0.000236503554066485,0.0022615893528893,3.92342476035644e-10,0.0554229139732007,0.0796639897595891,0.6260160782719
"640","NCF1C",0.121770552337778,0.160243748541595,0.000491581732949996,0.00372001705414859,0.00180274369361947,0.0793774178919546,0.163011622773989,0.469582315973965
"641","CCL26",0,0.238285014037432,0.00107031080591384,0.00154734312119826,0.0151421191433097,0,0,0.743955212892147
"642","CCL24",0.0507478662647977,0.264506663113566,0.00233593728144026,0.000640365287041029,0.0301102655254287,0.235486164415562,5.54017356072295e-11,0.416172738056762
"643","UPK3B",0.450762926802262,0.0656150612535009,0.0315490365059743,0.00340311407256093,0.0125464117702203,0,2.47121120756785e-09,0.436123447124271
"644","CD36",0.327604424939955,0.205342548323731,0.0081685987929049,0.00727073043614555,0.0404665525439167,0.106259048783184,0,0.304888096180163
"645","SEMA3D",0.367662520101632,0.00147213455135139,0.0266958571063506,0.0118569856613054,0.00909027814004039,0.0215715522244898,0,0.56165067221483
"646","STEAP4",0.208083062257087,0.208976273257382,0.026510267060585,0.00685111901604041,0,0.0659855208436744,0,0.483593757565231
"647","SAMD9",0.0331722913871919,0.194498163397252,0.0269316401495752,0.00107278522616523,0,1.03350428764189e-10,0.0329923823321446,0.711332737404321
"648","PON3",0.40606768111252,0.0422598910483799,0.0432941897709012,0.00575400265616674,0,0.00351296649635146,0.00615774710708542,0.492953521808595
"649","TAC1",0.32069725576495,0.195439305754267,0.059324818629012,0.00465925011091854,0,0.0623577585154549,0,0.357521611225397
"650","RPS3AP29",0.316970210594152,0.136574419583129,0.0114197491963013,0.000223753250040217,0.0140422379838758,4.72721014789043e-10,1.51841537455522e-10,0.520769628767939
"651","CYP3A4",0.209213116766381,0.0309903189011634,0.0042726164846334,0.00167217570008998,1.45917005569101e-10,0.100809086899266,2.77879496409412e-08,0.653042657314599
"652","GPC2",0.525480466122365,0.0469420035017849,0.00419900391031723,0.0017699815291919,0.0105672578019279,6.72841283778206e-11,0,0.411041287067129
"653","ZAN",0,0.122324292230043,0.0123289758971195,6.94006474250087e-05,0,0,0,0.865277331225413
"654","SERPINE1",0.0893502579714293,0.24584674387339,0.00226250066380345,0.00261293052964229,0.0194627954724507,0,0.114291975607093,0.526172795882191
"655","EMSLR",0.080075085327771,0.0183291107317897,0.00254045823701164,0.00174969999016464,0,0.0510982276396408,5.04233154343237e-10,0.846207417569389
"656","SLC26A5",0.482280990812866,0.0150272211494876,0.0591535831998803,0.00075813334887806,4.79485057115914e-10,0,0.0157035000788118,0.427076570930591
"657","NAMPT",0.136843956521759,0.22066526644487,0.0163814323729353,2.97051178465747e-05,0.0421564012086908,1.2753583849854e-08,1.22399708683592e-05,0.583910985609447
"658","SLC26A4",0,0,0.00542379178597291,0.00847763377225103,0,0,0,0.986098574441776
"659","TFEC",0.133871012336273,0.004770629335376,0.00466891088941249,5.93950676838787e-05,0.0159290606446076,0.00778576206216975,0.1033474216631,0.729567808001377
